sentence_espanol,security,reliability,NFR_boolean,,,,,,
(g) Estándar: Requisitos para una entidad cubierta con múltiples funciones cubiertas.,0,0,0,,,,,,
(1) Una entidad cubierta que realiza múltiples funciones cubiertas que convertirían a la entidad en cualquier combinación de un plan de salud en un proveedor de atención médica cubierto y un centro de compensación de atención médica debe cumplir con los requisitos de estándares y las especificaciones de implementación de esta subparte según corresponda al proveedor de atención médica del plan de salud o al centro de información de atención médica cubierto por las funciones realizadas.,0,0,0,,,,,,
"(2) Una entidad cubierta que realiza múltiples funciones cubiertas puede usar o divulgar la información de salud protegida de las personas que reciben el plan de salud de la entidad cubierta o los servicios del proveedor de atención médica, pero no ambos, solo para fines relacionados con la función apropiada que se realiza.",1,0,1,,,,,,
§ 164.506 Usos y divulgaciones para realizar pagos de tratamientos u operaciones de atención médica.,0,0,0,,,,,,
(a) Estándar: Usos y divulgaciones permitidos.,0,0,0,,,,,,
"Excepto con respecto a usos o divulgaciones que requieren una autorización según §164.508(a)(2) y (3), una entidad cubierta puede usar o divulgar información de salud protegida para el pago de tratamientos u operaciones de atención médica como se establece en el párrafo (c) de esta sección, siempre que dicho uso o divulgación sea consistente con otros requisitos aplicables de esta subparte.",1,0,1,,,,,,
(b) Estándar: Consentimiento para usos y divulgaciones permitidas.,0,0,0,,,,,,
(1) Una entidad cubierta puede obtener el consentimiento del individuo para usar o divulgar información de salud protegida para realizar pagos de tratamiento u operaciones de atención médica.,1,0,1,,,,,,
(2) El consentimiento conforme al párrafo (b) de esta sección no será efectivo para permitir un uso o divulgación de información de salud protegida cuando se requiere una autorización según §164.508 o cuando se debe cumplir otra condición para que dicho uso o divulgación sea permisible según esta subparte.,1,0,1,,,,,,
(c) Especificaciones de implementación: Pago de tratamientos u operaciones de atención médica.,0,0,0,,,,,,
(1) Una entidad cubierta puede usar o divulgar información de salud protegida para su propio pago de tratamiento u operaciones de atención médica.,1,0,1,,,,,,
(2) Una entidad cubierta puede revelar información de salud protegida para actividades de tratamiento de un proveedor de atención médica.,1,0,1,,,,,,
(3) Una entidad cubierta puede divulgar información de salud protegida a otra entidad cubierta o a un proveedor de atención médica para las actividades de pago de la entidad que recibe la información.,1,0,1,,,,,,
(4) Una entidad cubierta puede divulgar información de salud protegida a otra entidad cubierta para actividades operativas de atención médica de la entidad que recibe la información si cada entidad tiene o tuvo una relación con el individuo que es el sujeto de la información de salud protegida que se solicita; la información de salud protegida pertenece a dicha relación y la divulgación es:,1,0,1,,,,,,
(i) Para un propósito enumerado en el párrafo (1) o (2) de la definición de operaciones de atención médica; o,0,0,0,,,,,,
(ii) Con el propósito de detectar o cumplir con fraudes y abusos en la atención médica.,0,0,0,,,,,,
(5) Una entidad cubierta que participa en un acuerdo de atención médica organizado puede revelar información de salud protegida sobre un individuo a otra entidad cubierta que participa en el acuerdo de atención médica organizado para cualquier actividad operativa de atención médica del acuerdo de atención médica organizado.,1,0,1,,,,,,
§ 164.508 Usos y divulgaciones para los cuales se requiere autorización.,0,0,0,,,,,,
(a) Estándar: Autorizaciones de usos y divulgaciones,0,0,0,,,,,,
(1) Autorización requerida: Regla general.,0,0,0,,,,,,
"Excepto que este subcapítulo lo permita o requiera lo contrario, una entidad cubierta no puede usar ni divulgar información de salud protegida sin una autorización que sea válida según esta sección.",1,0,1,,,,,,
"Cuando una entidad cubierta obtiene o recibe una autorización válida para su uso o divulgación de información de salud protegida, dicho uso o divulgación debe ser consistente con dicha autorización.",1,0,1,,,,,,
(2) Autorización requerida: Notas de psicoterapia.,0,0,0,,,,,,
"Sin perjuicio de cualquier disposición de esta subparte que no sea las disposiciones de transición en §164.532, una entidad cubierta debe obtener una autorización para cualquier uso o divulgación de notas de psicoterapia, excepto: (i) Para llevar a cabo el siguiente pago de tratamiento u operaciones de atención médica:",1,0,1,,,,,,
(A) Uso por parte del autor de las notas de psicoterapia para tratamiento;,1,0,1,,,,,,
"(B) Uso o divulgación por parte de la entidad cubierta para sus propios programas de capacitación en los cuales los estudiantes en formación o profesionales en salud mental aprenden bajo supervisión a practicar o mejorar sus habilidades en consejería grupal conjunta, familiar o individual; o",1,0,1,,,,,,
(C) Uso o divulgación por parte de la entidad cubierta para defenderse en una acción legal u otro procedimiento iniciado por el individuo; y,1,0,1,,,,,,
(ii) Un uso o divulgación requerido por §164.502(a)(2)(ii) o permitido por §164.512(a); Â§164.512(d) con respecto a la supervisión del autor de las notas de psicoterapia; §164.512(g)(1); o §164.512(j)(1)(i).,1,0,1,,,,,,
(3) Autorización requerida: Comercialización.,0,0,0,,,,,,
"(i) Sin perjuicio de cualquier disposición de esta subparte que no sea las disposiciones de transición en §164.532, una entidad cubierta debe obtener una autorización para cualquier uso o divulgación de información de salud protegida para comercialización, excepto si la comunicación es en forma de:",1,0,1,,,,,,
(A) Una comunicación cara a cara realizada por una entidad cubierta a un individuo; o,0,0,0,,,,,,
(B) Un obsequio promocional de valor nominal proporcionado por la entidad cubierta.,0,0,0,,,,,,
"(ii) Si la comercialización implica una remuneración directa o indirecta a la entidad cubierta por parte de un tercero, la autorización deberá indicar que se trata de dicha remuneración.",0,0,0,,,,,,
(b) Especificaciones de implementación: requisitos generales,0,0,0,,,,,,
(1) Autorizaciones válidas.,0,0,0,,,,,,
"(i) Una autorización válida es un documento que cumple con los requisitos de los párrafos (a)(3)(ii)(c)(1) y (c)(2) de esta sección, según corresponda.",0,0,0,,,,,,
(ii) Una autorización válida puede contener elementos o información además de los elementos requeridos por esta sección siempre que dichos elementos o información adicionales no sean inconsistentes con los elementos requeridos por esta sección.,0,0,0,,,,,,
(2) Autorizaciones defectuosas.,0,0,0,,,,,,
Una autorización no es válida si el documento presentado presenta alguno de los siguientes defectos:,0,0,0,,,,,,
(i) La fecha de vencimiento ha pasado o la entidad cubierta sabe que el evento de vencimiento ha ocurrido;,0,0,0,,,,,,
"(ii) La autorización no ha sido completada en su totalidad respecto de algún elemento descrito en el párrafo (c) de esta sección, si corresponde;",0,0,0,,,,,,
(iii) la entidad cubierta tenga conocimiento de que la autorización ha sido revocada;,0,0,0,,,,,,
(iv) La autorización viola el párrafo (b)(3) o,0,0,0,,,,,,
(4) de esta sección si corresponde;,0,0,0,,,,,,
(v) La entidad cubierta sabe que cualquier información importante contenida en la autorización es falsa.,0,0,0,,,,,,
(3) Autorizaciones compuestas.,0,0,0,,,,,,
"Una autorización para el uso o divulgación de información médica protegida no se puede combinar con ningún otro documento para crear una autorización compuesta, excepto de la siguiente manera:",0,0,0,,,,,,
"(i) Una autorización para el uso o divulgación de información de salud protegida para un estudio de investigación puede combinarse con cualquier otro tipo de permiso por escrito para el mismo estudio de investigación, incluida otra autorización para el uso o divulgación de información de salud protegida para dicha investigación o un consentimiento para participar en dicha investigación;",0,0,0,,,,,,
(ii) Una autorización para el uso o divulgación de notas de psicoterapia solo podrá combinarse con otra autorización para el uso o divulgación de notas de psicoterapia;,0,0,0,,,,,,
"(iii) Una autorización conforme a esta sección que no sea una autorización para el uso o divulgación de notas de psicoterapia se puede combinar con cualquier otra autorización conforme a esta sección, excepto cuando una entidad cubierta haya condicionado la provisión de pago de tratamiento, la inscripción en el plan de salud o la elegibilidad para los beneficios conforme al párrafo (b)(4) de esta sección a la provisión de una de las autorizaciones.",0,0,0,,,,,,
(4) Prohibición de condicionar las autorizaciones.,0,0,0,,,,,,
"Una entidad cubierta no puede condicionar la provisión a un individuo de pago de tratamiento, inscripción en el plan de salud o elegibilidad para beneficios a la provisión de una autorización, excepto:",0,0,0,,,,,,
(i) Un proveedor de atención médica cubierto puede condicionar la provisión de tratamiento relacionado con la investigación a la provisión de una autorización para el uso o divulgación de información de salud protegida para dicha investigación según esta sección;,1,0,1,,,,,,
(ii) Un plan de salud puede condicionar la inscripción en el plan de salud o la elegibilidad para recibir beneficios a la provisión de una autorización solicitada por el plan de salud antes de la inscripción de una persona en el plan de salud si:,0,0,0,,,,,,
(A) La autorización solicitada es para las determinaciones de elegibilidad o inscripción del plan de salud relacionadas con el individuo o para sus determinaciones de suscripción o calificación de riesgo; y,0,0,0,,,,,,
(B) La autorización no es para el uso o divulgación de notas de psicoterapia según el párrafo (a)(2) de esta sección; y,0,0,0,,,,,,
(iii) Una entidad cubierta puede condicionar la prestación de atención médica que tiene únicamente el propósito de crear información médica protegida para su divulgación a un tercero a la provisión de una autorización para la divulgación de la información médica protegida a dicho tercero.,1,0,1,,,,,,
(5) Revocación de autorizaciones.,0,0,0,,,,,,
"Una persona puede revocar una autorización proporcionada en virtud de esta sección en cualquier momento, siempre que la revocación se haga por escrito, excepto en la medida en que:",0,0,0,,,,,,
(i) la entidad cubierta ha tomado medidas basándose en ello; o,0,0,0,,,,,,
"(ii) Si la autorización se obtuvo como condición para obtener cobertura de seguro, otra ley otorga al asegurador el derecho de impugnar un reclamo bajo la póliza o la póliza misma.",0,0,0,,,,,,
(6) Documentación.,0,0,0,,,,,,
Una entidad cubierta debe documentar y conservar cualquier autorización firmada según esta sección según lo exige §164.530(j).,0,0,0,,,,,,
(c) Especificaciones de implementación: elementos y requisitos básicos.,0,0,0,,,,,,
(1) Elementos centrales.,0,0,0,,,,,,
Una autorización válida conforme a esta sección debe contener al menos los siguientes elementos:,0,0,0,,,,,,
(i) Una descripción de la información a utilizar o divulgar que identifique la información de manera específica y significativa.,1,0,1,,,,,,
(ii) El nombre u otra identificación específica de la(s) persona(s) o clase de personas autorizadas para realizar el uso o divulgación solicitados.,1,0,1,,,,,,
(iii) El nombre u otra identificación específica de la(s) persona(s) o clase de personas a quienes la entidad cubierta puede hacer el uso o divulgación solicitado.,1,0,1,,,,,,
(iv) Una descripción de cada propósito del uso o divulgación solicitada.,1,0,1,,,,,,
"La declaración ""a solicitud del individuo"" es una descripción suficiente del propósito cuando un individuo inicia la autorización y no proporciona o elige no proporcionar una declaración del propósito.",1,0,1,,,,,,
(v) Una fecha de vencimiento o un evento de vencimiento que se relaciona con el individuo o el propósito del uso o divulgación.,1,0,1,,,,,,
"La declaración ""fin del estudio de investigación "" ""ninguno "" o un lenguaje similar es suficiente si la autorización es para el uso o divulgación de información de salud protegida para investigación, incluida la creación y mantenimiento de una base de datos de investigación o un repositorio de investigación.",1,0,1,,,,,,
(vi) Firma de la persona física y fecha.,0,0,0,,,,,,
"Si la autorización está firmada por un representante personal del individuo, también se debe proporcionar una descripción de la autoridad de dicho representante para actuar en nombre del individuo.",0,0,0,,,,,,
(2) Declaraciones requeridas.,0,0,0,,,,,,
"Además de los elementos centrales, la autorización debe contener declaraciones adecuadas para informar al individuo de todo lo siguiente:",0,0,0,,,,,,
(i) El derecho del individuo a revocar la autorización por escrito y ya sea:,0,0,0,,,,,,
(A) Las excepciones al derecho de revocar y una descripción de cómo el individuo puede revocar la autorización; o,0,0,0,,,,,,
"(B) En la medida en que la información en el párrafo (c)(2)(i)(A) ​​de esta sección esté incluida en el aviso requerido por §164.520, una referencia al aviso de la entidad cubierta.",0,0,0,,,,,,
(ii) La capacidad o incapacidad de condicionar la inscripción al pago del tratamiento o la elegibilidad para los beneficios en la autorización indicando:,0,0,0,,,,,,
(A) La entidad cubierta no puede condicionar la inscripción al pago del tratamiento o la elegibilidad para los beneficios a si el individuo firma la autorización cuando se aplica la prohibición de condicionar las autorizaciones en el párrafo (b)(4) de esta sección; o,0,0,0,,,,,,
(B) Las consecuencias para el individuo de negarse a firmar la autorización cuando de conformidad con el párrafo (b)(4) de esta sección la entidad cubierta puede condicionar la inscripción al tratamiento en el plan de salud o la elegibilidad para beneficios al no obtener dicha autorización.,0,0,0,,,,,,
(iii) La posibilidad de que la información divulgada de conformidad con la autorización esté sujeta a nueva divulgación por parte del destinatario y ya no esté protegida por esta subparte.,0,0,0,,,,,,
(3) Requisito de lenguaje sencillo.,0,0,0,,,,,,
La autorización debe estar escrita en lenguaje sencillo.,0,0,0,,,,,,
(4) Copia al individuo.,0,0,0,,,,,,
"Si una entidad cubierta busca una autorización de un individuo para el uso o divulgación de información de salud protegida, la entidad cubierta debe proporcionarle a la persona una copia de la autorización firmada.",0,0,0,,,,,,
§ 164.510 Usos y divulgaciones que requieren una oportunidad para que el individuo esté de acuerdo u objete.,0,0,0,,,,,,
"Una entidad cubierta puede usar o divulgar información de salud protegida siempre que se informe al individuo con anticipación sobre el uso o la divulgación y tenga la oportunidad de aceptar, prohibir o restringir el uso o la divulgación de acuerdo con los requisitos aplicables de esta sección.",1,0,1,,,,,,
La entidad cubierta puede informar oralmente al individuo y obtener su acuerdo u objeción oral sobre un uso o divulgación permitido por esta sección.,0,0,0,,,,,,
(a) Estándar: Uso y divulgación de directorios de instalaciones.,0,0,0,,,,,,
(1) Usos permitidos y divulgación.,0,0,0,,,,,,
"Excepto cuando se expresa una objeción de conformidad con los párrafos (a)(2) o (3) de esta sección, un proveedor de atención médica cubierto puede:",0,0,0,,,,,,
(i) Usar la siguiente información de salud protegida para mantener un directorio de personas en sus instalaciones:,1,0,1,,,,,,
(A) El nombre del individuo;,0,0,0,,,,,,
(B) La ubicación del individuo en el centro del proveedor de atención médica cubierto;,0,0,0,,,,,,
(C) La condición del individuo descrita en términos generales que no comunica información médica específica sobre el individuo; y,0,0,0,,,,,,
(D) La afiliación religiosa del individuo; y,0,0,0,,,,,,
(ii) Divulgar para fines de directorio dicha información: (A) A miembros del clero; o (B) Excepto por afiliación religiosa a otras personas que preguntan por el nombre del individuo.,1,0,1,,,,,,
(2) Oportunidad de oponerse.,0,0,0,,,,,,
Un proveedor de atención médica cubierto debe informar a una persona sobre la información de salud protegida que puede incluir en un directorio y las personas a quienes puede divulgar dicha información (incluidas las divulgaciones al clero de información sobre afiliación religiosa) y brindarle a la persona la oportunidad de restringir o prohibir algunos o todos los usos o divulgaciones permitidos por el párrafo (a)(1) de esta sección.,1,0,1,,,,,,
(3) Circunstancias de emergencia.,0,0,0,,,,,,
"(i) Si la oportunidad de oponerse a los usos o divulgaciones requeridas por el párrafo (a)(2) de esta sección no se puede brindar de manera práctica debido a la incapacidad del individuo o una circunstancia de tratamiento de emergencia, un proveedor de atención médica cubierto puede usar o divulgar parte o toda la información de salud protegida permitida por el párrafo (a)(1) de esta sección para el directorio del centro si dicha divulgación es:",1,0,1,,,,,,
"(A) Consistente con una preferencia expresada previamente por el individuo, si la hubiera, que el proveedor de atención médica cubierto conozca; y",0,0,0,,,,,,
(B) En el mejor interés del individuo según lo determine el proveedor de atención médica cubierto en el ejercicio de su criterio profesional.,0,0,0,,,,,,
(ii) El proveedor de atención médica cubierto debe informar al individuo y brindarle la oportunidad de oponerse a los usos o divulgaciones para fines de directorio según lo exige el párrafo (a)(2) de esta sección cuando sea posible hacerlo.,1,0,1,,,,,,
(b) Estándar: Usos y divulgaciones para participación en el cuidado del individuo y propósitos de notificación.,0,0,0,,,,,,
(1) Usos y divulgaciones permitidos.,0,0,0,,,,,,
"(i) Una entidad cubierta puede, de conformidad con los párrafos (b)(2) o (3) de esta sección, revelar a un miembro de la familia, otro pariente o un amigo personal cercano del individuo o cualquier otra persona identificada por el individuo la información de salud protegida directamente relevante a la participación de dicha persona con la atención del individuo o el pago relacionado con la atención médica del individuo.",1,0,1,,,,,,
"(ii) Una entidad cubierta puede usar o divulgar información de salud protegida para notificar o ayudar en la notificación de (incluida la identificación o localización) de un miembro de la familia, un representante personal del individuo u otra persona responsable del cuidado del individuo sobre su ubicación, condición general o muerte.",1,0,1,,,,,,
"Cualquier uso o divulgación de información de salud protegida para dichos fines de notificación debe realizarse de acuerdo con los párrafos (b)(2)(3) o (4) de esta sección, según corresponda.",1,0,1,,,,,,
(2) Usos y divulgaciones con el individuo presente.,0,0,0,,,,,,
"Si el individuo está presente o disponible de otro modo antes de un uso o divulgación permitido por el párrafo (b)(1) de esta sección y tiene la capacidad de tomar decisiones de atención médica, la entidad cubierta puede usar o divulgar la información de salud protegida si:",1,0,1,,,,,,
(i) Obtiene el acuerdo del individuo;,0,0,0,,,,,,
(ii) Brinda al individuo la oportunidad de oponerse a la divulgación y el individuo no expresa una objeción; o,0,0,0,,,,,,
(iii) Infiere razonablemente de las circunstancias basadas en el ejercicio del juicio profesional que el individuo no se opone a la divulgación.,0,0,0,,,,,,
(3) Usos y divulgaciones limitados cuando el individuo no está presente.,0,0,0,,,,,,
"Si el individuo no está presente o la oportunidad de aceptar u objetar el uso o la divulgación no se puede brindar de manera práctica debido a la incapacidad del individuo o una circunstancia de emergencia, la entidad cubierta puede, en el ejercicio de su criterio profesional, determinar si la divulgación es en el mejor interés del individuo y, de ser así, divulgar solo la información de salud protegida que sea directamente relevante para la participación de la persona en su atención médica.",1,0,1,,,,,,
"Una entidad cubierta puede utilizar el criterio profesional y su experiencia con la práctica común para hacer inferencias razonables sobre el mejor interés del individuo al permitir que una persona actúe en su nombre para recoger medicamentos recetados, suministros médicos, rayos X u otras formas similares de información de salud protegida.",1,0,1,,,,,,
(4) Uso y divulgaciones con fines de socorro en casos de desastre.,0,0,0,,,,,,
Una entidad cubierta puede usar o divulgar información de salud protegida a una entidad pública o privada autorizada por la ley o por sus estatutos para ayudar en los esfuerzos de socorro en casos de desastre con el fin de coordinar con dichas entidades los usos o divulgaciones permitidos por el párrafo (b)(1)(ii) de esta sección.,1,0,1,,,,,,
"Los requisitos de los párrafos (b)(2) y (3) de esta sección se aplican a dichos usos y revelaciones en la medida en que la entidad cubierta, en el ejercicio de su juicio profesional, determine que los requisitos no interfieren con la capacidad de responder a las circunstancias de emergencia.",0,0,0,,,,,,
§ 164.512 Usos y divulgaciones para los cuales no se requiere autorización u oportunidad de aceptar u objetar.,0,0,0,,,,,,
Una entidad cubierta puede usar o divulgar información de salud protegida sin la autorización escrita del individuo como se describe en §164.508 o la oportunidad para que el individuo esté de acuerdo u objete como se describe en §164.510 en las situaciones cubiertas por esta sección sujeta a los requisitos aplicables de esta sección.,1,0,1,,,,,,
"Cuando esta sección requiere que la entidad cubierta informe al individuo o cuando el individuo puede aceptar un uso o divulgación permitido por esta sección, la información de la entidad cubierta y el acuerdo del individuo pueden darse oralmente.",0,0,0,,,,,,
(a) Estándar: Usos y divulgaciones requeridas por la ley.,0,0,0,,,,,,
(1) Una entidad cubierta puede usar o divulgar información de salud protegida en la medida en que dicho uso o divulgación sea requerido por la ley y el uso o divulgación cumpla y esté limitado a los requisitos relevantes de dicha ley.,1,0,1,,,,,,
(2) Una entidad cubierta debe cumplir con los requisitos descritos en el párrafo (c) (e) o (f) de esta sección para usos o divulgaciones requeridas por la ley.,1,0,1,,,,,,
(b) Estándar: usos y divulgaciones para actividades de salud pública,0,0,0,,,,,,
(1) Divulgaciones permitidas.,0,0,0,,,,,,
Una entidad cubierta puede divulgar información de salud protegida para las actividades y propósitos de salud pública descritos en este párrafo a:,1,0,1,,,,,,
"(i) Una autoridad de salud pública que esté autorizada por ley para recopilar o recibir dicha información con el fin de prevenir o controlar lesiones por enfermedades o discapacidades, incluidos, entre otros, la notificación de eventos vitales por lesiones por enfermedades, como nacimientos o muertes, y la realización de investigaciones de salud pública e intervenciones de salud pública de vigilancia de la salud pública; o por indicación de una autoridad de salud pública a un funcionario de una agencia gubernamental extranjera que esté actuando en colaboración con una autoridad de salud pública;",1,0,1,,,,,,
(ii) Una autoridad de salud pública u otra autoridad gubernamental apropiada autorizada por ley para recibir informes de abuso o negligencia infantil;,1,0,1,,,,,,
"(iii) Una persona sujeta a la jurisdicción de la Administración de Alimentos y Medicamentos (FDA) con respecto a un producto o actividad regulada por la FDA para la cual esa persona tiene responsabilidad con el propósito de actividades relacionadas con la calidad, seguridad o efectividad de dicho producto o actividad regulada por la FDA.",1,0,1,,,,,,
Dichos propósitos incluyen:,0,0,0,,,,,,
"(A) Para recopilar o informar eventos adversos (o actividades similares con respecto a alimentos o suplementos dietéticos), defectos o problemas del producto (incluidos problemas con el uso o etiquetado de un producto) o desviaciones del producto biológico;",1,0,1,,,,,,
(B) Para rastrear productos regulados por la FDA;,1,0,1,,,,,,
"(C) Para permitir retiradas de productos, reparaciones o reemplazo o retrospectiva (incluida la localización y notificación de personas que hayan recibido productos que han sido retirados del mercado o están sujetos a retrospectiva); o",1,0,1,,,,,,
(D) Realizar vigilancia posterior a la comercialización;,1,0,1,,,,,,
(iv) Una persona que pueda haber estado expuesta a una enfermedad transmisible o que de otro modo pueda estar en riesgo de contraer o propagar una enfermedad o afección si la entidad cubierta o la autoridad de salud pública está autorizada por ley a notificar a dicha persona según sea necesario en la realización de una intervención o investigación de salud pública; o,1,0,1,,,,,,
(v) Un empleador sobre un individuo que es miembro de la fuerza laboral del empleador si:,0,0,0,,,,,,
(A) La entidad cubierta es un proveedor de atención médica cubierto que es miembro de la fuerza laboral de dicho empleador o que brinda atención médica al individuo a solicitud del empleador:,1,0,1,,,,,,
(1) Realizar una evaluación relacionada con la vigilancia médica del lugar de trabajo; o,1,0,1,,,,,,
(2) Para evaluar si el individuo tiene una enfermedad o lesión relacionada con el trabajo;,1,0,1,,,,,,
(B) La información de salud protegida que se divulga consiste en hallazgos relacionados con una enfermedad o lesión relacionada con el trabajo o una vigilancia médica relacionada con el lugar de trabajo;,1,0,1,,,,,,
(C) El empleador necesita tales hallazgos para cumplir con sus obligaciones bajo 29 CFR partes 1904 a 1928 30 CFR partes 50 a 90 o bajo la ley estatal que tiene un propósito similar para registrar dicha enfermedad o lesión o para llevar a cabo responsabilidades de vigilancia médica en el lugar de trabajo; y,1,0,1,,,,,,
(D) El proveedor de atención médica cubierto notifica por escrito al individuo que la información de salud protegida relacionada con la vigilancia médica del lugar de trabajo y las enfermedades y lesiones relacionadas con el trabajo se divulga al empleador:,1,0,1,,,,,,
(1) Entregando una copia del aviso al individuo en el momento en que se brinda la atención médica; o,0,0,0,,,,,,
"(2) Si la atención médica se brinda en el lugar de trabajo del empleador, publicando el aviso en un lugar destacado en el lugar donde se brinda la atención médica.",0,0,0,,,,,,
(2) Usos permitidos.,0,0,0,,,,,,
"Si la entidad cubierta también es una autoridad de salud pública, se le permite utilizar información de salud protegida en todos los casos en los que se permite divulgar dicha información para actividades de salud pública según el párrafo (b)(1) de esta sección.",1,0,1,,,,,,
"(c) Estándar: Divulgaciones sobre víctimas de abuso, negligencia o violencia doméstica",0,0,0,,,,,,
(1) Divulgaciones permitidas.,0,0,0,,,,,,
"Excepto por los informes de abuso o negligencia infantil permitidos por el párrafo (b)(1)(ii) de esta sección, una entidad cubierta puede divulgar información de salud protegida sobre un individuo que la entidad cubierta cree razonablemente que es víctima de abuso, negligencia o violencia doméstica a una autoridad gubernamental, incluida una agencia de servicios sociales o servicios de protección autorizada por ley para recibir informes de dicho abuso, negligencia o violencia doméstica:",1,0,1,,,,,,
(i) En la medida en que la divulgación sea requerida por la ley y la divulgación cumpla y se limite a los requisitos pertinentes de dicha ley;,1,0,1,,,,,,
(ii) Si el individuo acepta la divulgación; o,1,0,1,,,,,,
(iii) En la medida en que la divulgación esté expresamente autorizada por ley o reglamento y:,1,0,1,,,,,,
"(A) La entidad cubierta, en el ejercicio de su criterio profesional, cree que la divulgación es necesaria para evitar daños graves al individuo u otras víctimas potenciales; o",1,0,1,,,,,,
"(B) Si el individuo no puede estar de acuerdo debido a su incapacidad, una autoridad policial u otro funcionario público autorizado para recibir el informe declara que la información de salud protegida cuya divulgación se solicita no está destinada a ser utilizada contra el individuo y que una actividad de cumplimiento inmediata que depende de la divulgación se vería material y adversamente afectada si se espera hasta que el individuo pueda aceptar la divulgación.",1,0,1,,,,,,
(2) Informar al individuo.,0,0,0,,,,,,
"Una entidad cubierta que haga una divulgación permitida por el párrafo (c)(1) de esta sección debe informar de inmediato al individuo que dicho informe se ha realizado o se realizará, excepto si:",0,0,0,,,,,,
"(i) La entidad cubierta, en el ejercicio de su criterio profesional, cree que informar al individuo lo pondría en riesgo de sufrir daños graves; o",0,0,0,,,,,,
"(ii) La entidad cubierta estaría informando a un representante personal y la entidad cubierta cree razonablemente que el representante personal es responsable del abuso, negligencia u otra lesión y que informar a dicha persona no sería lo mejor para el individuo según lo determine la entidad cubierta en el ejercicio de su criterio profesional.",0,0,0,,,,,,
(d) Estándar: Usos y divulgaciones para actividades de supervisión de la salud,0,0,0,,,,,,
(1) Divulgaciones permitidas.,0,0,0,,,,,,
"Una entidad cubierta puede divulgar información de salud protegida a una agencia de supervisión de la salud para actividades de supervisión autorizadas por la ley, incluidas auditorías; investigaciones civiles administrativas o penales; inspecciones; licencia o acciones disciplinarias; procedimientos o acciones civiles, administrativas o penales; u otras actividades necesarias para una supervisión adecuada de:",1,0,1,,,,,,
(i) El sistema de atención de salud;,0,0,0,,,,,,
(ii) Programas de beneficios gubernamentales para los cuales la información de salud es relevante para la elegibilidad de los beneficiarios;,1,0,1,,,,,,
(iii) Entidades sujetas a programas regulatorios gubernamentales para los cuales la información de salud es necesaria para determinar el cumplimiento de los estándares del programa;,1,0,1,,,,,,
o,0,0,0,,,,,,
(iv) Entidades sujetas a leyes de derechos civiles para las cuales la información de salud es necesaria para determinar el cumplimiento.,1,0,1,,,,,,
(2) Excepción a las actividades de supervisión de la salud.,0,0,0,,,,,,
(i) La recepción de atención médica;,0,0,0,,,,,,
(ii) Un reclamo por beneficios públicos relacionados con la salud; o,0,0,0,,,,,,
(iii) Calificación o recepción de beneficios o servicios públicos cuando la salud de un paciente es parte integral del reclamo de beneficios o servicios públicos.,0,0,0,,,,,,
(3) Actividades o investigaciones conjuntas.,0,0,0,,,,,,
"Sin perjuicio del párrafo (d)(2) de esta sección, si una actividad o investigación de supervisión de la salud se lleva a cabo junto con una actividad de supervisión o investigación relacionada con un reclamo de beneficios públicos no relacionados con la salud, la actividad o investigación conjunta se considera una actividad de supervisión de la salud para los propósitos del párrafo (d) de esta sección.",0,0,0,,,,,,
(4) Usos permitidos.,0,0,0,,,,,,
"Si una entidad cubierta también es una agencia de supervisión de la salud, la entidad cubierta puede usar información de salud protegida para actividades de supervisión de la salud según lo permitido por el párrafo (d) de esta sección.",1,0,1,,,,,,
(e) Norma: Divulgaciones para procedimientos judiciales y administrativos.,0,0,0,,,,,,
(1) Divulgaciones permitidas.,0,0,0,,,,,,
Una entidad cubierta puede revelar información de salud protegida en el curso de cualquier procedimiento judicial o administrativo:,1,0,1,,,,,,
(i) En respuesta a una orden de un juzgado o tribunal administrativo siempre que la entidad cubierta revele sólo la información de salud protegida expresamente autorizada por dicha orden; o,1,0,1,,,,,,
(ii) En respuesta a una solicitud de citación de prueba u otro proceso legal que no esté acompañado por una orden de un tribunal o tribunal administrativo si:,1,0,1,,,,,,
"(A) La entidad cubierta recibe seguridad satisfactoria, como se describe en el párrafo (e)(1)(iii) de esta sección, de la parte que busca la información de que dicha parte ha realizado esfuerzos razonables para garantizar que la persona que es objeto de la información de salud protegida que se ha solicitado haya recibido notificación de la solicitud; o",0,0,0,,,,,,
"(B) La entidad cubierta recibe seguridad satisfactoria, como se describe en el párrafo (e)(1)(iv) de esta sección, de la parte que busca la información de que dicha parte ha hecho esfuerzos razonables para obtener una orden de protección calificada que cumpla con los requisitos del párrafo (e)(1)(v) de esta sección.",0,0,0,,,,,,
"(iii) Para los propósitos del párrafo (e)(1)(ii)(A) ​​de esta sección, una entidad cubierta recibe garantías satisfactorias de una parte que busca proteger la información de salud si la entidad cubierta recibe de dicha parte una declaración escrita y la documentación adjunta que demuestre que:",0,0,0,,,,,,
"(A) La parte que solicita dicha información ha hecho un intento de buena fe de proporcionar un aviso por escrito al individuo (o si se desconoce la ubicación del individuo, enviar un aviso por correo a la última dirección conocida del individuo);",0,0,0,,,,,,
(B) El aviso incluía información suficiente sobre el litigio o procedimiento en el que se solicita la información de salud protegida para permitir al individuo presentar una objeción ante el tribunal o tribunal administrativo; y,0,0,0,,,,,,
